Date,Type,Link
2021-05-03 00:07:23,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6794301978936696832
2021-04-27 16:03:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6789082124508127232
2021-04-27 13:06:37,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6792739395041558528
2021-04-27 12:48:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6792683374327693312?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6792683374327693312%2C6792731846963716096%29
2021-04-27 08:45:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6792683374327693312?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6792683374327693312%2C6792728926960656384%29
2021-04-27 05:22:07,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6792352181497430016
2021-04-26 13:38:31,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6792291794961907712
2021-04-25 16:22:43,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6791416968504336384
2021-04-25 12:52:47,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6791675072743567360
2021-04-25 12:49:50,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6791885863778357248
2021-04-25 01:45:01,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6789916199535943680
2021-04-20 04:18:48,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6789890162278195200
2021-04-16 02:47:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6788383534642999296
2021-04-16 02:46:05,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6788015964127563777
2021-04-11 17:25:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6786998181449342976
2021-04-10 12:29:16,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6786547226534658048
2021-04-10 05:21:33,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6785891856548016128
2021-04-08 02:56:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6785541837072424960
2021-04-07 14:56:19,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6785145862021623808
2021-04-07 07:40:31,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6785460852431630337
2021-04-06 14:19:24,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6781527538289127424
2021-04-06 14:07:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6785198132390113280
2021-04-05 15:56:35,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6784728551443771392
2021-04-02 03:16:44,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6783229584646254594
2021-03-30 08:09:50,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6782283420795043840
2021-03-30 08:05:01,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6780484229441691648
2021-03-30 07:57:33,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6782348848107991040
2021-03-26 06:32:52,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6779948350377603072
2021-03-23 17:13:08,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6780156745001136129
2021-03-23 17:04:43,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6780091532503601152
2021-03-23 00:30:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6778542730453807104
2021-03-22 03:27:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6779596703830999040
2021-03-21 08:21:25,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6779246210965413888
2021-03-21 08:18:42,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6778962922711457792
2021-03-20 08:35:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6778552163669950465?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6778552163669950465%2C6778903542456438784%29
2021-03-20 06:19:44,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6777858584819621888
2021-03-19 04:43:06,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6777934997094469632
2021-03-18 06:39:34,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6777948402035507200
2021-03-18 06:31:47,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6777869672411996160
2021-03-17 09:19:24,MAYBE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6777844171823820801
2021-03-16 09:03:46,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6777267416910196736
2021-03-15 12:27:04,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6775063754301353984
2021-03-15 11:53:43,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6777103558857883648
2021-03-15 11:53:24,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6777115109123780608
2021-03-15 11:52:05,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6776938305889071104
2021-03-15 11:50:37,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6776531530404786176
2021-03-15 03:26:00,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6776937061179121664
2021-03-14 02:21:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6769515867232313344?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6769515867232313344%2C6776566644887171073%29
2021-03-12 13:11:51,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6776038916043657216
2021-03-12 04:51:38,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6775721713708736512
2021-03-12 01:33:40,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6775414683374563328
2021-03-12 01:33:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6775663692144013312
2021-03-11 13:08:46,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6775276175444058112
2021-03-11 10:56:55,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6775664896861315072
2021-03-11 10:53:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6775424130281037824
2021-03-10 14:46:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6769515867232313344?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6769515867232313344%2C6775414002995605504%29
2021-03-10 05:59:06,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6774990700044926976
2021-03-10 05:57:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6774879297946705920
2021-03-08 21:03:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6774762620906983424
2021-03-07 10:48:15,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6771298140466360320
2021-03-07 06:44:48,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6774190675941441536
2021-03-06 03:36:02,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6773487383066349568
2021-03-03 15:53:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6772844560335847424?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6772844560335847424%2C6772897182136725504%29
2021-03-03 12:51:25,MAYBE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6772722535034355713
2021-03-03 12:15:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6772844560335847424
2021-03-03 04:42:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6770937674690830336?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6770937674690830336%2C6771388732517023744%29
2021-03-02 16:49:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6768233863933153281
2021-03-02 15:00:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6772409355447926785?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6772409355447926785%2C6772528131036254208%29
2021-03-02 10:59:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6772409355447926785
2021-03-02 10:56:07,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6772208605786624001
2021-03-02 05:24:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6772210329364643840
2021-03-02 00:15:30,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6771309711724736512
2021-03-01 17:28:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6771710590856523776?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6771710590856523776%2C6772024248228704257%29
2021-03-01 17:21:39,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6772019833996394496
2021-03-01 05:59:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6769515867232313344?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6769515867232313344%2C6771666126616231936%29
2021-03-01 02:29:35,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6771709717187313664
2021-03-01 02:28:04,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6771772307032670208
2021-03-01 02:26:34,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6769682379926855680
2021-03-01 02:16:00,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6771256507796373504
2021-02-28 08:25:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6771664845407428608
2021-02-28 08:25:08,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6770594557592711168
2021-02-28 08:17:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6771174438433124352
2021-02-27 14:10:45,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6771277581665869824
2021-02-27 14:09:51,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6771332095647236096?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6771332095647236096%2C6771397099595608064%29
2021-02-27 14:06:48,MAYBE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6771332095647236096
2021-02-26 17:51:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6771121857337798656
2021-02-26 14:33:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6771012213235818498
2021-02-26 10:58:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6769515867232313344?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6769515867232313344%2C6771019206113787904%29
2021-02-26 10:57:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6764138324413169664?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6764138324413169664%2C6771019907229450240%29
2021-02-26 09:37:07,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6770937674690830336
2021-02-25 03:43:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6767644025999638532
2021-02-25 03:06:43,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6770537086580854784
2021-02-24 16:21:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6770346608342138880
2021-02-23 08:50:48,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6769600038768271360
2021-02-22 13:32:16,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6769265112504266752
2021-02-22 12:15:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6769515867232313344?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6769515867232313344%2C6769567546820632576%29
2021-02-22 09:05:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6769515867232313344?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6769515867232313344%2C6769542073197633536%29
2021-02-22 09:04:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6769542147944325120
2021-02-22 08:35:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6769533019339448320
2021-02-22 08:34:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6769515867232313344?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6769515867232313344%2C6769531102295064576%29
2021-02-22 07:11:11,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6768960555735683072
2021-02-22 07:06:58,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6768205650955788288
2021-02-22 07:05:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6769206085934022656
2021-02-21 12:49:22,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6768835734611755008
2021-02-20 08:08:02,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6765868628656054272
2021-02-19 16:41:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6768382126317420544
2021-02-18 15:48:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6767775668676771840
2021-02-13 12:12:08,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6765958142602944512
2021-02-13 07:45:59,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6766236882809495552
2021-02-13 00:45:10,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6765555310775152640
2021-02-13 00:44:23,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6765162131861180416
2021-02-08 17:41:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6764537088659517440
2021-02-08 15:42:08,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6764535010570715136
2021-02-08 13:05:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6764450857573478400?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6764450857573478400%2C6764495577515380736%29
2021-02-08 12:55:24,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6764044188674772992
2021-02-05 04:33:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6761617510396674048
2021-02-04 05:43:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6762956766213926913
2021-02-02 11:53:07,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6760939973354106880
2021-02-02 06:22:35,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6762098348276162560
2021-01-31 06:29:15,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6761394174903250944
2021-01-30 18:03:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6761296058384478208
2021-01-29 16:07:22,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6760876710830383104
2021-01-28 18:05:14,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6760569120342761472
2021-01-26 01:26:08,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6758916155458539520
2021-01-24 10:49:55,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6759022452573032448
2021-01-24 10:43:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6758772707048873984
2021-01-24 06:29:27,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6753969069277425664
2021-01-23 11:29:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6758428578330816512
2021-01-23 11:28:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6758648116473323520
2021-01-23 05:00:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6757560933331169280
2021-01-22 13:37:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6758320382886977536
2021-01-21 06:24:49,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6755006176158613504
2021-01-21 06:12:58,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6757536389706854400
2021-01-21 05:18:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6757722691920261120
2021-01-20 09:16:27,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6752629092023189504
2021-01-20 06:43:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6756925744972218369
2021-01-20 06:41:37,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6754619502991958016
2021-01-19 10:17:56,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6757153208570781696
2021-01-19 09:28:40,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6757179451194261504
2021-01-19 00:46:17,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6757069142022610944
2021-01-16 01:30:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6755839903541547008
2021-01-15 12:26:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6755708287053783040
2021-01-15 12:25:43,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6755782922650873856
2021-01-14 17:07:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A7874195257616313777
2021-01-13 01:47:55,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6753636319819292673
2021-01-12 11:05:40,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6754707843506610176
2021-01-11 04:26:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6754250187637706752
2021-01-08 12:34:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6753189653014282240
2021-01-07 07:23:35,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6752601338334457856
2021-01-06 14:34:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6752548108732895232
2021-01-06 07:42:37,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6752487782616236032
2021-01-06 03:22:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6752289666302525440?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6752289666302525440%2C6752352412654194689%29
2021-01-05 15:01:31,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6752229992773521409
2021-01-05 13:41:05,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6750668167149961216
2021-01-05 12:40:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6752196201065648128
2021-01-05 11:15:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6752121942029029376
2021-01-05 05:58:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6751896192000512000
2021-01-05 05:57:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6752063579626840064
2021-01-05 05:57:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6751862094678896640
2021-01-05 05:56:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6751985620970725376
2021-01-04 04:47:58,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6751588558617767936
2021-01-04 03:04:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6751457032064376832
2021-01-03 17:25:50,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6751511188619849728
2021-01-03 17:14:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6751385635828858880
2021-01-03 13:25:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6751208147710554112
2021-01-01 17:42:30,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6750791912120315904
2020-12-31 07:12:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6748938178738176000
2020-12-31 07:07:36,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6749919273382113280
2020-12-26 17:10:49,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6748605219610923009
2020-12-26 11:11:59,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6748100238403227648
2020-12-24 16:27:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6747540098671292417?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6747540098671292417%2C6747910110141579264%29
2020-12-22 02:39:45,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6742090366582894592
2020-12-21 17:46:45,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6746689617279492096
2020-12-20 12:09:45,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6744993972411801601
2020-12-20 10:53:15,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6744847280995729408
2020-12-20 03:32:05,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6746162935732727808
2020-12-20 03:30:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6745850618058940416?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6745850618058940416%2C6745958172848123904%29
2020-12-20 03:28:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6745714377753714688
2020-12-19 04:00:31,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6745567296103690240
2020-12-17 02:20:02,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6744912346910736384
2020-12-17 01:28:09,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6744643800989360128
2020-12-16 01:26:52,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6744186593168502784
2020-12-14 17:05:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6744250049703870464
2020-12-14 06:15:29,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6743794894587924480
2020-12-13 15:00:47,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6741954746233446401
2020-12-13 14:59:16,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6743870607873716224
2020-12-13 14:55:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6741787775600799744
2020-12-13 05:41:39,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6739712955383918592
2020-12-12 07:46:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6715540589095464960?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6715540589095464960%2C6743430478247817216%29
2020-12-12 07:45:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6715540589095464960?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6715540589095464960%2C6743429150973022208%29
2020-12-12 07:44:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6712765382568091648?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6712765382568091648%2C6743429391113703424%29
2020-12-12 07:44:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6704437365433344000?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6704437365433344000%2C6743429980807667712%29
2020-12-11 16:47:57,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6743061041107746816
2020-12-10 14:30:05,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6740865252218425344
2020-12-09 12:54:22,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6740879347017760768
2020-12-07 02:04:15,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6739923099472470016
2020-12-04 17:11:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6740253674217463808
2020-12-04 17:10:26,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6740530741723168768
2020-11-30 11:15:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6734480567275950080
2020-11-30 07:04:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6738770920942501890
2020-11-30 03:31:06,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6738824872195088384
2020-11-24 08:08:06,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6736910181474570240
2020-11-23 18:09:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A7315179934621400760
2020-11-23 17:44:04,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6733959990903631872
2020-11-20 17:18:41,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6735562858421194752
2020-11-20 09:49:39,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6735477194430189568
2020-11-19 15:21:31,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6735208279263219713
2020-11-17 09:00:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6734388703449362433
2020-11-17 04:46:17,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6734205393184014336
2020-11-17 04:42:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6734318363658612736
2020-11-17 02:51:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6731532990863732736
